price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose
850000,Average,Apartment,1,1,"Nada Residences, Maryam Gate Residences, Maryam Island, Al Khan, Sharjah",Unfurnished,Ready,2023-11-22,43806,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
310000,Average,Apartment,1,2,"Ajman One Towers, Al Sawan, Ajman",Unfurnished,Ready,2023-10-17,32513,Unknown,0,0,0,0,0,Al Sawan,Ajman,UAE,25.39777,55.4377412,For Sale
520000,Average,Apartment,0,1,"Leonardo Residences, Masdar City, Abu Dhabi",Unfurnished,Ready,2024-01-19,37430,Unknown,0,0,0,0,0,Masdar City,Abu Dhabi,UAE,24.42748265,54.6234876171374,For Sale
1750000,Medium,Villa,5,7,"Al Zahya, Ajman",Unfurnished,Ready,2024-02-12,113382,Unknown,0,0,0,0,0,Al Zahya,Ajman,UAE,25.41401,55.596571,For Sale
3499999,High,Townhouse,4,5,"Khuzama, Golf Gardens, Khalifa City, Abu Dhabi",Unfurnished,Ready,2024-03-27,217394,Unknown,0,0,0,0,0,Khalifa City,Abu Dhabi,UAE,24.4201314,54.57495352587594,For Sale
1230000,Average,Apartment,1,2,"Reem Hills, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2539999,Medium,Apartment,2,3,"Naya at District One, District One, Mohammed Bin Rashid City, Dubai",Furnished,Off-Plan,2024-04-04,0,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale
194000,Average,Apartment,1,2,"Goldcrest Dreams Tower B, Goldcrest Dream Towers, Emirates City, Ajman",Unfurnished,Ready,2024-03-07,22193,Unknown,0,0,0,0,0,Emirates City,Ajman,UAE,25.3920307,55.5731868,For Sale
2099000,Medium,Villa,3,4,"Robinia, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
3400000,High,Townhouse,3,5,"The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2024-01-05,161341,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale
530000,Average,Apartment,0,1,"Hydra Avenue, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-03-13,45632,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
600000,Average,Apartment,0,1,"Luma 22, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-03-19,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1900000,Medium,Apartment,3,5,"Urbana III, Urbana, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2024-04-01,149310,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
1990000,Medium,Apartment,2,2,"Sobha Verde, Jumeirah Lake Towers (JLT), Dubai",Furnished,Off-Plan,2024-03-22,0,Unknown,0,0,0,0,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale
2000000,Medium,Apartment,2,2,"The Views 1, The Views, Dubai",Unfurnished,Ready,2024-01-28,155763,Unknown,0,0,0,0,0,The Views,Dubai,UAE,25.09125005,55.170056626517066,For Sale
3734000,High,Townhouse,4,5,"The Sustainable City, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1661000,Medium,Apartment,1,2,"Nouran Living, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
2250000,Medium,Villa,4,5,"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",Unfurnished,Ready,2024-04-18,88632,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
610000,Average,Residential Plot,1,2,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-21,0,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
925000,Average,Apartment,1,2,"Aura, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-02-29,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1950000,Medium,Apartment,2,3,"OIA Residence, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-02-20,122620,Unknown,0,0,0,0,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale
4810000,High,Villa,5,6,"Sarai, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
764000,Average,Apartment,2,2,"Al Bustan, Ajman",Unfurnished,Ready,2024-03-28,35189,Unknown,0,0,0,0,0,Al Bustan,Ajman,UAE,25.41271535,55.44815215558432,For Sale
850000,Average,Apartment,0,1,"Pixel, Makers District, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-13,70139,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1800000,Medium,Apartment,1,2,"Sky Gardens DIFC, DIFC, Dubai",Unfurnished,Ready,2024-01-25,134698,Unknown,0,0,0,0,0,DIFC,Dubai,UAE,25.21282585,55.277634848521615,For Sale
2099000,Medium,Apartment,3,3,"Khor Fakkan, Sharjah",Furnished,Off-Plan,2024-02-05,0,Unknown,0,0,0,0,0,Khor Fakkan,Sharjah,UAE,25.3491721,56.3478105,For Sale
3922620,High,Apartment,4,5,"Volga Tower, JVT District 7, Jumeirah Village Triangle (JVT), Dubai",Unfurnished,Off-Plan,2024-04-06,0,Unknown,0,0,0,0,0,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale
570000,Average,Apartment,1,1,"Diamond Views IV, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-02,61346,DIAMOND VIEWS 4,2012,0,5,201,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
925000,Average,Townhouse,2,3,"Bianca, Dubailand, Dubai",Unfurnished,Off-Plan,2023-11-10,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1700000,Medium,Apartment,2,3,"Marina Residence A, Marina Residence, Dubai Marina, Dubai",Furnished,Ready,2024-03-12,107586,MARINA RESIDENCE A,2008,0,16,81,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale
2400000,Medium,Villa,3,4,"Eden, The Valley, Dubai",Unfurnished,Ready,2024-04-04,145836,Unknown,0,0,0,0,0,The Valley,Dubai,UAE,25.019221,55.447201,For Sale
1550000,Medium,Villa,5,7,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-18,90630,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
2800000,Medium,Apartment,2,3,"Standpoint Tower 2, Standpoint Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-22,139514,BD Standpoint B,2012,0,19,169,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
1300000,Average,Apartment,2,3,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-28,74121,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1596000,Medium,Apartment,2,3,"Riviera Chalet, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
400000,Average,Apartment,0,1,"Al Hamra Village Golf Apartments, Al Hamra Village, Ras Al Khaimah",Unfurnished,Ready,2024-04-24,28813,Unknown,0,0,0,0,0,Al Hamra Village,Ras Al Khaimah,UAE,25.6994995,55.7822827,For Sale
775000,Average,Apartment,1,1,"UpTown Al Zahia, Al Zahia, Muwaileh, Sharjah",Unfurnished,Ready,2024-03-27,44373,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
2300000,Medium,Residential Plot,1,2,"Jebel Ali Hills, Jebel Ali, Dubai",Unfurnished,Ready,2023-12-26,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
699000,Average,Apartment,1,2,"Al Mamsha, Muwaileh, Sharjah",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
2249999,Medium,Townhouse,3,4,"Noya Viva, Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-02-20,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
599999,Average,Apartment,1,2,"The Central Downtown, Arjan, Dubai",Unfurnished,Off-Plan,2024-03-13,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
749000,Average,Apartment,1,2,"Darb 3, Raseel, Al Mamsha, Muwaileh, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
1550000,Medium,Townhouse,2,2,"Al Zahia, Muwaileh, Sharjah",Unfurnished,Ready,2024-03-09,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
1665000,Medium,Apartment,2,3,"Tiraz, Naseej District, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
1180000,Average,Apartment,1,1,"Azizi Riviera 3, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Off-Plan,2024-03-15,0,Unknown,0,0,0,0,0,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale
2500000,Medium,Apartment,1,2,"Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
1350000,Average,Townhouse,2,3,"Urbana III, Urbana, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2023-06-07,109044,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
1200000,Average,Townhouse,3,3,"Albizia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-03-11,72583,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
500000,Average,Apartment,3,3,"Falcon Towers, Al Rashidiya 2, Al Rashidiya, Ajman",Unfurnished,Ready,2024-04-16,45060,Unknown,0,0,0,0,0,Al Rashidiya,Ajman,UAE,25.3969159,55.4472268,For Sale
1371500,Average,Apartment,1,2,"Gardenia Bay, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
2600000,Medium,Villa,3,4,"Arabella 3, Arabella Townhouses, Mudon, Dubai",Unfurnished,Ready,2024-03-21,167366,Unknown,0,0,0,0,0,Mudon,Dubai,UAE,25.0204108,55.2679936,For Sale
750000,Average,Apartment,0,1,"MAG 330, City of Arabia, Dubai",Furnished,Off-Plan,2024-03-07,0,Unknown,0,0,0,0,0,City of Arabia,Dubai,UAE,25.0924395,55.336933,For Sale
2099999,Medium,Townhouse,4,5,"Aster, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-03-06,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
5000000,High,Villa,5,6,"Ajmal Makan, Sharjah Waterfront City, Sharjah",Furnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
3150000,High,Townhouse,3,3,"Aura Gardens, Tilal Al Ghaf, Dubai",Unfurnished,Off-Plan,2024-02-26,0,Unknown,0,0,0,0,0,Tilal Al Ghaf,Dubai,UAE,25.02426745,55.22382996438196,For Sale
4350000,High,Villa,5,6,"Shoumous Residential Complex, Sharjah Garden City, Sharjah",Unfurnished,Off-Plan,2024-02-28,0,Unknown,0,0,0,0,0,Sharjah Garden City,Sharjah,UAE,25.196622,55.635824,For Sale
2900000,Medium,Villa,6,7,"Al Abar, Sharjah",Unfurnished,Ready,2024-01-10,0,Unknown,0,0,0,0,0,Al Abar,Sharjah,UAE,25.34788185,55.42826141027223,For Sale
831001,Average,Apartment,2,3,"Faradis Tower, Al Mamzar, Sharjah",Furnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Al Mamzar,Sharjah,UAE,25.30845345,55.36713780872966,For Sale
1400000,Medium,Villa,5,7,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-07,90630,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
930000,Average,Townhouse,2,3,"Bianca, Dubailand, Dubai",Unfurnished,Off-Plan,2023-11-02,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
2000000,Medium,Apartment,2,3,"Al Naseem Residence C, Al Naseem, Al Bandar, Al Raha Beach, Abu Dhabi",Unfurnished,Ready,2024-04-15,121403,Unknown,0,0,0,0,0,Al Raha Beach,Abu Dhabi,UAE,24.48593095,54.60093932996362,For Sale
2820000,Medium,Townhouse,3,4,"Mira Oasis 3, Mira Oasis, Reem, Dubai",Unfurnished,Ready,2024-04-18,140420,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
560106,Average,Apartment,1,2,"Rokane G23, International City Phase 2 (Warsan 4), International City, Dubai",Unfurnished,Ready,2024-03-15,38018,ROKANE G23,2024,0,8,111,0,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale
5800000,High,Villa,4,6,"Tilal Al Furjan, Al Furjan West, Al Furjan, Dubai",Unfurnished,Off-Plan,2023-12-16,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
1023436,Average,Apartment,2,3,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
1600000,Medium,Apartment,2,3,"Parkside Residence, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-01-20,91488,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1100000,Average,Villa,3,3,"Vardon, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-02-26,74977,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
273000,Average,Apartment,0,1,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
2000000,Medium,Townhouse,2,3,"Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
2270000,Medium,Townhouse,3,4,"Bloom Living, Zayed City, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Zayed City,Abu Dhabi,UAE,23.6515354,53.7019687,For Sale
780000,Average,Apartment,1,1,"Meera Shams Tower 1, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-17,55717,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
914000,Average,Townhouse,2,3,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
796904,Average,Apartment,1,1,"Red Square, JVT District 3, Jumeirah Village Triangle (JVT), Dubai",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale
1800000,Medium,Apartment,1,1,"Gardenia Bay, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
790000,Average,Apartment,1,2,"Al Maha Tower, Marina Square, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-23,62524,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
255000,Average,Apartment,2,2,"Paradise Lakes B5, Paradise Lakes, Emirates City, Ajman",Unfurnished,Ready,2024-04-03,24888,Unknown,0,0,0,0,0,Emirates City,Ajman,UAE,25.3920307,55.5731868,For Sale
2275000,Medium,Villa,4,5,"Expo Golf Villas 2 (Parkside 2), Expo Golf Villas, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2023-12-30,149819,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
650000,Average,Apartment,0,1,"Samana Santorini, Dubai Studio City, Dubai",Unfurnished,Off-Plan,2024-04-05,0,Unknown,0,0,0,0,0,Dubai Studio City,Dubai,UAE,25.0410289,55.2516876,For Sale
1300000,Average,Villa,5,8,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-03-13,130443,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
2288888,Medium,Apartment,2,3,"Rove Home Marasi Drive, Business Bay, Dubai",Furnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
1090647,Average,Apartment,1,1,"Luma Park Views, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-02-01,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
930000,Average,Apartment,1,2,"Reflection, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-09-13,57670,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1200000,Average,Villa,3,3,"Basswood, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Furnished,Ready,2024-04-20,77502,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
1090000,Average,Villa,5,7,"Al Bahia, Ajman",Unfurnished,Ready,2024-04-14,0,Unknown,0,0,0,0,0,Al Bahia,Ajman,UAE,25.419009,55.575499,For Sale
3750000,High,Villa,4,5,"Shoumous Residential Complex, Sharjah Garden City, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Sharjah Garden City,Sharjah,UAE,25.196622,55.635824,For Sale
4100000,High,Villa,5,6,"South Bay 1, South Bay, Residential District, Dubai South, Dubai",Unfurnished,Off-Plan,2024-03-25,0,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
1900000,Medium,Apartment,1,2,"Sea La Vie, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
2390000,Medium,Apartment,2,3,"Views F, Yas Golf Collection, Yas Island, Abu Dhabi",Furnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
335000,Average,Apartment,2,3,"Horizon Tower, Ajman Downtown, Ajman",Unfurnished,Ready,2023-12-08,38865,Unknown,0,0,0,0,0,Ajman Downtown,Ajman,UAE,25.40701,55.503289,For Sale
1500000,Medium,Apartment,2,3,"Pixel, Makers District, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-15,103209,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1290000,Average,Apartment,2,3,"Water's Edge, Yas Island, Abu Dhabi",Unfurnished,Ready,2023-07-27,88490,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1400000,Medium,Apartment,1,2,"The Pulse Residence, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-03-19,62717,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
2250000,Medium,Apartment,1,1,"Central Park, City Walk, Al Wasl, Dubai",Unfurnished,Off-Plan,2024-03-28,0,Unknown,0,0,0,0,0,Al Wasl,Dubai,UAE,25.1959326,55.2557371,For Sale
1400000,Medium,Apartment,2,3,"Ocean Terrace Residence, Marina Square, Al Reem Island, Abu Dhabi",Furnished,Ready,2023-08-24,99064,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2980000,High,Apartment,2,3,"Grove Fountain Views, Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
2050000,Medium,Apartment,3,4,"Masakin Al Furjan, Al Furjan, Dubai",Unfurnished,Ready,2024-04-02,146981,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
5700000,High,Villa,5,7,"Budoor, Al Jurf Gardens, Al Jurf, Abu Dhabi",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Al Jurf,Abu Dhabi,UAE,24.82706605,54.837974023029616,For Sale
750000,Average,Apartment,1,2,"The Boulevard 1, The Boulevard, Naseej District, Aljada, Sharjah",Unfurnished,Ready,2024-04-24,41354,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
2490000,Medium,Apartment,2,2,"Nasayem Avenue, Mirdif Hills, Mirdif, Dubai",Furnished,Ready,2024-04-15,110803,Unknown,0,0,0,0,0,Mirdif,Dubai,UAE,25.2211708,55.4224204,For Sale
1900000,Medium,Apartment,1,2,"The Lofts West, The Lofts, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-19,130893,LOFTS,2010,0,4,183,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
2499000,Medium,Townhouse,3,4,"Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
1600000,Medium,Apartment,2,3,"Shakespeare Circus 3, Shakespeare Circus, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-02-26,147632,SHAKESPEARE SIRCUS 3,2011,0,6,126,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale
2399000,Medium,Townhouse,4,5,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
4150000,High,Villa,5,7,"Shoumous Residential Complex, Sharjah Garden City, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Sharjah Garden City,Sharjah,UAE,25.196622,55.635824,For Sale
550000,Average,Residential Plot,4,5,"Al Bahia, Ajman",Unfurnished,Ready,2024-04-21,0,Unknown,0,0,0,0,0,Al Bahia,Ajman,UAE,25.419009,55.575499,For Sale
1200000,Average,Apartment,3,2,"Al Ghadeer Phase 2, Al Ghadeer, Abu Dhabi",Unfurnished,Ready,2023-11-22,0,Unknown,0,0,0,0,0,Al Ghadeer,Abu Dhabi,UAE,24.84326945,55.02758961604496,For Sale
1099000,Average,Apartment,2,3,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Furnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
820000,Average,Apartment,0,1,"The Cosmopolitan, Business Bay, Dubai",Furnished,Ready,2024-03-06,55597,The Cosmopolitan,2014,0,22,295,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
1050000,Average,Apartment,0,1,"Peninsula One, Peninsula, Business Bay, Dubai",Furnished,Off-Plan,2024-02-23,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
4377000,High,Apartment,2,3,"Al Habtoor City, Business Bay, Dubai",Unfurnished,Ready,2024-04-22,182718,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
3443333,High,Villa,4,5,"Yas Park Gate, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
585000,Average,Apartment,0,1,"Azizi Venice, Dubai South, Dubai",Furnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
3700000,High,Villa,5,7,"Ajmal Makan, Sharjah Waterfront City, Sharjah",Furnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
3250000,High,Apartment,3,2,"U-Bora Tower 1, U-Bora Tower, Business Bay, Dubai",Unfurnished,Ready,2023-12-19,0,U-BORA TOWER 1,2011,0,17,1,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
2800000,Medium,Townhouse,3,4,"Elora, The Valley, Dubai",Unfurnished,Off-Plan,2024-02-22,0,Unknown,0,0,0,0,0,The Valley,Dubai,UAE,25.019221,55.447201,For Sale
600000,Average,Apartment,2,2,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-14,33952,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
3550000,High,Villa,4,5,"Sarai, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
390000,Average,Apartment,0,1,"University View Block C, University View, Dubai Silicon Oasis (DSO), Dubai",Furnished,Ready,2024-03-26,0,Unknown,0,0,0,0,0,Dubai Silicon Oasis (DSO),Dubai,UAE,25.123803,55.384144,For Sale
